ibge_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
3515103;2015;3;2;10;0;0;0;0;EM
3515103;2015;4;2;10;0;0;0;0;EM
3515103;2016;0;0;9;1292;95,1;4;0,9;AF
3515103;2016;0;1;9;1258;95;4,1;0,9;AF
3515103;2016;0;2;9;34;100;0;0;AF
3515103;2016;2;0;9;1072;94,3;4,6;1,1;AF
3515103;2016;2;1;9;1072;94,3;4,6;1,1;AF
3515103;2016;3;0;9;80;98,7;1,3;0;AF
3515103;2016;3;1;9;80;98,7;1,3;0;AF
3515103;2016;3;2;9;0;0;0;0;AF
3515103;2016;4;0;9;140;99,3;0,7;0;AF
3515103;2016;4;1;9;106;99;1;0;AF
3515103;2016;4;2;9;34;100;0;0;AF
3515103;2016;5;0;9;1152;94,6;4,4;1;AF
3515103;2016;5;1;9;1152;94,6;4,4;1;AF
3515103;2016;5;2;9;0;0;0;0;AF
3515103;2016;0;0;8;1145;98,3;1,7;0;AF
3515103;2016;0;1;8;1107;98,5;1,5;0;AF
3515103;2016;0;2;8;38;91,9;8,1;0;AF
3515103;2016;2;0;8;927;98,6;1,4;0;AF
3515103;2016;2;1;8;927;98,6;1,4;0;AF
3515103;2016;3;0;8;72;100;0;0;AF
3515103;2016;3;1;8;72;100;0;0;AF
3515103;2016;3;2;8;0;0;0;0;AF
3515103;2016;4;0;8;146;95,8;4,2;0;AF
3515103;2016;4;1;8;108;97,2;2,8;0;AF
3515103;2016;4;2;8;38;91,9;8,1;0;AF
3515103;2016;5;0;8;999;98,7;1,3;0;AF
3515103;2016;5;1;8;999;98,7;1,3;0;AF
3515103;2016;5;2;8;0;0;0;0;AF
3515103;2016;0;0;6;1068;97,7;1,9;0,4;AF
3515103;2016;0;1;6;1028;97,9;1,7;0,4;AF
3515103;2016;0;2;6;40;92,5;7,5;0;AF
3515103;2016;2;0;6;816;97,6;1,9;0,5;AF
3515103;2016;2;1;6;816;97,6;1,9;0,5;AF
3515103;2016;3;0;6;82;96,5;2,3;1,2;AF
3515103;2016;3;1;6;82;96,5;2,3;1,2;AF
3515103;2016;3;2;6;0;0;0;0;AF
3515103;2016;4;0;6;170;98,3;1,7;0;AF
3515103;2016;4;1;6;130;100;0;0;AF
3515103;2016;4;2;6;40;92,5;7,5;0;AF
3515103;2016;5;0;6;898;97,5;1,9;0,6;AF
3515103;2016;5;1;6;898;97,5;1,9;0,6;AF
3515103;2016;5;2;6;0;0;0;0;AF
3515103;2016;0;0;7;1141;97,3;2,4;0,3;AF
3515103;2016;0;1;7;1101;97,5;2,3;0,2;AF
3515103;2016;0;2;7;40;92,5;7,5;0;AF
3515103;2016;2;0;7;883;97,9;1,8;0,3;AF
3515103;2016;2;1;7;883;97,9;1,8;0,3;AF
3515103;2016;3;0;7;81;92,3;7,7;0;AF
3515103;2016;3;1;7;81;92,3;7,7;0;AF
3515103;2016;3;2;7;0;0;0;0;AF
3515103;2016;4;0;7;177;96,6;3,4;0;AF
3515103;2016;4;1;7;137;97,8;2,2;0;AF
3515103;2016;4;2;7;40;92,5;7,5;0;AF
3515103;2016;5;0;7;964;97,4;2,3;0,3;AF
3515103;2016;5;1;7;964;97,4;2,3;0,3;AF
3515103;2016;5;2;7;0;0;0;0;AF
3515103;2016;0;0;2;1172;99,4;0,6;0;AI
3515103;2016;0;1;2;1022;99,3;0,7;0;AI
3515103;2016;0;2;2;150;100;0;0;AI
3515103;2016;2;0;2;512;99,8;0,2;0;AI
3515103;2016;2;1;2;512;99,8;0,2;0;AI
3515103;2016;3;0;2;409;99,3;0,7;0;AI
3515103;2016;3;1;2;385;99,2;0,8;0;AI
3515103;2016;3;2;2;24;100;0;0;AI
3515103;2016;4;0;2;251;98,8;1,2;0;AI
3515103;2016;4;1;2;125;97,6;2,4;0;AI
3515103;2016;4;2;2;126;100;0;0;AI
3515103;2016;5;0;2;921;99,6;0,4;0;AI
3515103;2016;5;1;2;897;99,5;0,5;0;AI
3515103;2016;5;2;2;24;100;0;0;AI
3515103;2016;0;0;1;1083;99,3;0,3;0,4;AI
3515103;2016;0;1;1;937;99,3;0,2;0,5;AI
3515103;2016;0;2;1;146;99,3;0,7;0;AI
3515103;2016;2;0;1;307;100;0;0;AI
3515103;2016;2;1;1;307;100;0;0;AI
3515103;2016;3;0;1;534;98,9;0,4;0,7;AI
3515103;2016;3;1;1;505;98,8;0,4;0,8;AI
3515103;2016;3;2;1;29;100;0;0;AI
3515103;2016;4;0;1;242;99,6;0,4;0;AI
3515103;2016;4;1;1;125;100;0;0;AI
3515103;2016;4;2;1;117;99,1;0,9;0;AI
3515103;2016;5;0;1;841;99,3;0,2;0,5;AI
3515103;2016;5;1;1;812;99,2;0,3;0,5;AI
3515103;2016;5;2;1;29;100;0;0;AI
3515103;2016;0;0;3;1194;96,8;3,1;0,1;AI
3515103;2016;0;1;3;1039;97,2;2,6;0,2;AI
3515103;2016;0;2;3;155;93,4;6,6;0;AI
3515103;2016;2;0;3;586;98,8;1,2;0;AI
3515103;2016;2;1;3;586;98,8;1,2;0;AI
3515103;2016;3;0;3;359;93,7;5,8;0,5;AI
3515103;2016;3;1;3;335;95,1;4,4;0,5;AI
3515103;2016;3;2;3;24;71,4;28,6;0;AI
3515103;2016;4;0;3;249;96,4;3,6;0;AI
3515103;2016;4;1;3;118;95,8;4,2;0;AI
3515103;2016;4;2;3;131;96,9;3,1;0;AI
3515103;2016;5;0;3;945;96,8;2,9;0,3;AI
3515103;2016;5;1;3;921;97,4;2,4;0,2;AI
3515103;2016;5;2;3;24;71,4;28,6;0;AI
3515103;2016;0;0;5;1021;98,7;1,3;0;AI
3515103;2016;0;1;5;899;99,2;0,8;0;AI
3515103;2016;0;2;5;122;95,1;4,9;0;AI
3515103;2016;2;0;5;520;100;0;0;AI
3515103;2016;2;1;5;520;100;0;0;AI
3515103;2016;3;0;5;322;97,5;2,5;0;AI
3515103;2016;3;1;5;297;97,9;2,1;0;AI
3515103;2016;3;2;5;25;92,3;7,7;0;AI
3515103;2016;4;0;5;179;97,2;2,8;0;AI
3515103;2016;4;1;5;82;98,8;1,2;0;AI
3515103;2016;4;2;5;97;95,9;4,1;0;AI
3515103;2016;5;0;5;842;99;1;0;AI
3515103;2016;5;1;5;817;99,3;0,7;0;AI
3515103;2016;5;2;5;25;92,3;7,7;0;AI
3515103;2016;0;0;4;1196;99,5;0,3;0,2;AI
3515103;2016;0;1;4;1051;99,5;0,3;0,2;AI
3515103;2016;0;2;4;145;99,3;0,7;0;AI
3515103;2016;2;0;4;625;99,8;0,2;0;AI
3515103;2016;2;1;4;625;99,8;0,2;0;AI
3515103;2016;3;0;4;328;99,1;0,3;0,6;AI
3515103;2016;3;1;4;312;99,1;0,3;0,6;AI
3515103;2016;3;2;4;16;100;0;0;AI
3515103;2016;4;0;4;243;99,2;0,8;0;AI
3515103;2016;4;1;4;114;99,1;0,9;0;AI
3515103;2016;4;2;4;129;99,2;0,8;0;AI
3515103;2016;5;0;4;953;99,6;0,2;0,2;AI
3515103;2016;5;1;4;937;99,6;0,2;0,2;AI
3515103;2016;5;2;4;16;100;0;0;AI
3515103;2016;0;0;12;1197;92,8;4,4;2,8;EM
3515103;2016;0;1;12;1197;92,8;4,4;2,8;EM
3515103;2016;0;2;12;0;0;0;0;EM
3515103;2016;2;0;12;1073;92;4,8;3,2;EM
3515103;2016;2;1;12;1073;92;4,8;3,2;EM
3515103;2016;3;0;12;0;0;0;0;EM
3515103;2016;3;1;12;0;0;0;0;EM
3515103;2016;3;2;12;0;0;0;0;EM
3515103;2016;4;0;12;124;100;0;0;EM
3515103;2016;4;1;12;124;100;0;0;EM
3515103;2016;4;2;12;0;0;0;0;EM
3515103;2016;5;0;12;1073;92;4,8;3,2;EM
3515103;2016;5;1;12;1073;92;4,8;3,2;EM
3515103;2016;5;2;12;0;0;0;0;EM
3515103;2016;0;0;10;1377;84,6;10,2;5,2;EM
3515103;2016;0;1;10;1377;84,6;10,2;5,2;EM
3515103;2016;0;2;10;0;0;0;0;EM
3515103;2016;2;0;10;1256;83,6;10,8;5,6;EM
3515103;2016;2;1;10;1256;83,6;10,8;5,6;EM
3515103;2016;3;0;10;0;0;0;0;EM
3515103;2016;3;1;10;0;0;0;0;EM
3515103;2016;3;2;10;0;0;0;0;EM
3515103;2016;4;0;10;121;94,3;4,1;1,6;EM
3515103;2016;4;1;10;121;94,3;4,1;1,6;EM
3515103;2016;4;2;10;0;0;0;0;EM
3515103;2016;5;0;10;1256;83,6;10,8;5,6;EM
3515103;2016;5;1;10;1256;83,6;10,8;5,6;EM
3515103;2016;5;2;10;0;0;0;0;EM
3515103;2016;0;0;11;1317;88,2;8,5;3,3;EM
3515103;2016;0;1;11;1317;88,2;8,5;3,3;EM
3515103;2016;0;2;11;0;0;0;0;EM
3515103;2016;2;0;11;1192;87,1;9,3;3,6;EM
3515103;2016;2;1;11;1192;87,1;9,3;3,6;EM
3515103;2016;3;0;11;0;0;0;0;EM
3515103;2016;3;1;11;0;0;0;0;EM
3515103;2016;3;2;11;0;0;0;0;EM
3515103;2016;4;0;11;125;99,2;0,8;0;EM
3515103;2016;4;1;11;125;99,2;0,8;0;EM
3515103;2016;4;2;11;0;0;0;0;EM
3515103;2016;5;0;11;1192;87,1;9,3;3,6;EM
3515103;2016;5;1;11;1192;87,1;9,3;3,6;EM
3515103;2016;5;2;11;0;0;0;0;EM
3515103;2017;0;1;8;1103;98,7;1,3;0;AF
3515103;2017;0;0;8;1142;98,7;1,3;0;AF
3515103;2017;0;2;8;39;100;0;0;AF
3515103;2017;5;1;8;960;98,7;1,3;0;AF
3515103;2017;5;0;8;960;98,7;1,3;0;AF
3515103;2017;5;2;8;0;0;0;0;AF
3515103;2017;4;1;8;143;98,6;1,4;0;AF
3515103;2017;4;0;8;182;98,9;1,1;0;AF
3515103;2017;4;2;8;39;100;0;0;AF
3515103;2017;3;1;8;81;96,2;3,8;0;AF
3515103;2017;3;0;8;81;96,2;3,8;0;AF
3515103;2017;3;2;8;0;0;0;0;AF
3515103;2017;2;1;8;879;98,9;1,1;0;AF
3515103;2017;2;0;8;879;98,9;1,1;0;AF
3515103;2017;0;1;9;1146;95,7;3,9;0,4;AF
3515103;2017;0;0;9;1180;95,9;3,8;0,3;AF
3515103;2017;0;2;9;34;100;0;0;AF
3515103;2017;5;1;9;1037;95,4;4,3;0,3;AF
3515103;2017;5;0;9;1037;95,4;4,3;0,3;AF
3515103;2017;5;2;9;0;0;0;0;AF
3515103;2017;4;1;9;109;99,1;0;0,9;AF
3515103;2017;4;0;9;143;99,3;0;0,7;AF
3515103;2017;4;2;9;34;100;0;0;AF
3515103;2017;3;1;9;64;96,8;3,2;0;AF
3515103;2017;3;0;9;64;96,8;3,2;0;AF
3515103;2017;3;2;9;0;0;0;0;AF
3515103;2017;2;1;9;973;95,3;4,4;0,3;AF
3515103;2017;2;0;9;973;95,3;4,4;0,3;AF
3515103;2017;0;1;6;949;99;0,8;0,2;AF
3515103;2017;0;0;6;1018;98,5;1,3;0,2;AF
3515103;2017;0;2;6;69;91,2;8,8;0;AF
3515103;2017;5;1;6;826;99;0,7;0,3;AF
3515103;2017;5;0;6;826;99;0,7;0,3;AF
3515103;2017;5;2;6;0;0;0;0;AF
3515103;2017;4;1;6;123;99,2;0,8;0;AF
3515103;2017;4;0;6;192;96,3;3,7;0;AF
3515103;2017;4;2;6;69;91,2;8,8;0;AF
3515103;2017;3;1;6;70;98,5;1,5;0;AF
3515103;2017;3;0;6;70;98,5;1,5;0;AF
3515103;2017;3;2;6;0;0;0;0;AF
3515103;2017;2;1;6;756;99,1;0,7;0,2;AF
3515103;2017;2;0;6;756;99,1;0,7;0,2;AF
3515103;2017;0;1;7;1011;98,6;1,1;0,3;AF
3515103;2017;0;0;7;1050;98,5;1,2;0,3;AF
3515103;2017;0;2;7;39;97,4;2,6;0;AF
3515103;2017;5;1;7;871;98,7;0,9;0,4;AF
3515103;2017;5;0;7;871;98,7;0,9;0,4;AF
3515103;2017;5;2;7;0;0;0;0;AF
3515103;2017;4;1;7;140;97,8;2,2;0;AF
3515103;2017;4;0;7;179;97,7;2,3;0;AF
3515103;2017;4;2;7;39;97,4;2,6;0;AF
3515103;2017;3;1;7;85;98,8;1,2;0;AF
3515103;2017;3;0;7;85;98,8;1,2;0;AF
3515103;2017;3;2;7;0;0;0;0;AF
3515103;2017;2;1;7;786;98,7;0,9;0,4;AF
3515103;2017;2;0;7;786;98,7;0,9;0,4;AF
3515103;2017;0;1;1;1051;99,9;0;0,1;AI
3515103;2017;0;0;1;1209;99,9;0;0,1;AI
3515103;2017;0;2;1;158;100;0;0;AI
3515103;2017;5;1;1;900;99,9;0;0,1;AI
3515103;2017;5;0;1;937;99,9;0;0,1;AI
3515103;2017;5;2;1;37;100;0;0;AI
3515103;2017;4;1;1;151;100;0;0;AI
3515103;2017;4;0;1;272;100;0;0;AI
3515103;2017;4;2;1;121;100;0;0;AI
3515103;2017;3;1;1;553;99,8;0;0,2;AI
3515103;2017;3;0;1;590;99,8;0;0,2;AI
3515103;2017;3;2;1;37;100;0;0;AI
3515103;2017;2;1;1;347;100;0;0;AI
3515103;2017;2;0;1;347;100;0;0;AI
3515103;2017;0;1;3;1024;99;1;0;AI
3515103;2017;0;0;3;1181;98,7;1,1;0,2;AI
3515103;2017;0;2;3;157;96,8;1,9;1,3;AI
3515103;2017;5;1;3;890;98,9;1,1;0;AI
3515103;2017;5;0;3;918;98,4;1,3;0,3;AI
3515103;2017;5;2;3;28;85,2;7,4;7,4;AI
3515103;2017;4;1;3;134;100;0;0;AI
3515103;2017;4;0;3;263;99,6;0,4;0;AI
3515103;2017;4;2;3;129;99,2;0,8;0;AI
3515103;2017;3;1;3;371;97,8;2,2;0;AI
3515103;2017;3;0;3;399;96,9;2,6;0,5;AI
3515103;2017;3;2;3;28;85,2;7,4;7,4;AI
3515103;2017;2;1;3;519;99,6;0,4;0;AI
3515103;2017;2;0;3;519;99,6;0,4;0;AI
3515103;2017;0;1;2;941;99,7;0,2;0,1;AI
3515103;2017;0;0;2;1092;99,7;0,2;0,1;AI
3515103;2017;0;2;2;151;100;0;0;AI
3515103;2017;5;1;2;811;99,9;0;0,1;AI
3515103;2017;5;0;2;834;99,9;0;0,1;AI
3515103;2017;5;2;2;23;100;0;0;AI
3515103;2017;4;1;2;130;98,5;1,5;0;AI
3515103;2017;4;0;2;258;99,2;0,8;0;AI
3515103;2017;4;2;2;128;100;0;0;AI
3515103;2017;3;1;2;369;99,7;0;0,3;AI
3515103;2017;3;0;2;392;99,7;0;0,3;AI
3515103;2017;3;2;2;23;100;0;0;AI
3515103;2017;2;1;2;442;100;0;0;AI
3515103;2017;2;0;2;442;100;0;0;AI
3515103;2017;0;1;4;1020;99,9;0,1;0;AI
3515103;2017;0;0;4;1161;99,8;0,2;0;AI
3515103;2017;0;2;4;141;99,3;0,7;0;AI
3515103;2017;5;1;4;901;99,9;0,1;0;AI
3515103;2017;5;0;4;911;99,9;0,1;0;AI
3515103;2017;5;2;4;10;100;0;0;AI
3515103;2017;4;1;4;119;100;0;0;AI
3515103;2017;4;0;4;250;99,6;0,4;0;AI
3515103;2017;4;2;4;131;99,2;0,8;0;AI
3515103;2017;3;1;4;324;100;0;0;AI
3515103;2017;3;0;4;334;100;0;0;AI
3515103;2017;3;2;4;10;100;0;0;AI
3515103;2017;2;1;4;577;99,8;0,2;0;AI
3515103;2017;2;0;4;577;99,8;0,2;0;AI
3515103;2017;0;1;5;1058;99,9;0,1;0;AI
3515103;2017;0;0;5;1203;99,9;0,1;0;AI
3515103;2017;0;2;5;145;100;0;0;AI
3515103;2017;5;1;5;943;99,9;0,1;0;AI
3515103;2017;5;0;5;956;99,9;0,1;0;AI
3515103;2017;5;2;5;13;100;0;0;AI
3515103;2017;4;1;5;115;100;0;0;AI
3515103;2017;4;0;5;247;100;0;0;AI
3515103;2017;4;2;5;132;100;0;0;AI
3515103;2017;3;1;5;307;100;0;0;AI
3515103;2017;3;0;5;320;100;0;0;AI
3515103;2017;3;2;5;13;100;0;0;AI
3515103;2017;2;1;5;636;99,8;0,2;0;AI
3515103;2017;2;0;5;636;99,8;0,2;0;AI
3515103;2017;0;1;11;1262;88,9;7,9;3,2;EM
3515103;2017;0;0;11;1262;88,9;7,9;3,2;EM
3515103;2017;0;2;11;0;0;0;0;EM
3515103;2017;5;1;11;1154;87,9;8,6;3,5;EM
3515103;2017;5;0;11;1154;87,9;8,6;3,5;EM
3515103;2017;5;2;11;0;0;0;0;EM
3515103;2017;4;1;11;108;100;0;0;EM
3515103;2017;4;0;11;108;100;0;0;EM
3515103;2017;4;2;11;0;0;0;0;EM
3515103;2017;3;1;11;0;0;0;0;EM
3515103;2017;3;0;11;0;0;0;0;EM
3515103;2017;3;2;11;0;0;0;0;EM
3515103;2017;2;1;11;1154;87,9;8,6;3,5;EM
3515103;2017;2;0;11;1154;87,9;8,6;3,5;EM
3515103;2017;0;1;10;1327;87,2;10,5;2,3;EM
3515103;2017;0;0;10;1327;87,2;10,5;2,3;EM
3515103;2017;0;2;10;0;0;0;0;EM
3515103;2017;5;1;10;1217;86,2;11,3;2,5;EM
3515103;2017;5;0;10;1217;86,2;11,3;2,5;EM
3515103;2017;5;2;10;0;0;0;0;EM
3515103;2017;4;1;10;110;98,1;1,9;0;EM
3515103;2017;4;0;10;110;98,1;1,9;0;EM
3515103;2017;4;2;10;0;0;0;0;EM
3515103;2017;3;1;10;0;0;0;0;EM
3515103;2017;3;0;10;0;0;0;0;EM
3515103;2017;3;2;10;0;0;0;0;EM
3515103;2017;2;1;10;1217;86,2;11,3;2,5;EM
3515103;2017;2;0;10;1217;86,2;11,3;2,5;EM
3515103;2017;0;1;12;1175;95,6;3,5;0,9;EM
3515103;2017;0;0;12;1175;95,6;3,5;0,9;EM
3515103;2017;0;2;12;0;0;0;0;EM
3515103;2017;5;1;12;1067;95,1;3,9;1;EM
3515103;2017;5;0;12;1067;95,1;3,9;1;EM
3515103;2017;5;2;12;0;0;0;0;EM
3515103;2017;4;1;12;108;100;0;0;EM
3515103;2017;4;0;12;108;100;0;0;EM
3515103;2017;4;2;12;0;0;0;0;EM
3515103;2017;3;1;12;0;0;0;0;EM
3515103;2017;3;0;12;0;0;0;0;EM
3515103;2017;3;2;12;0;0;0;0;EM
3515103;2017;2;1;12;1067;95,1;3,9;1;EM
3515103;2017;2;0;12;1067;95,1;3,9;1;EM
3515103;2018;0;0;6;1206;99,7;0,2;0,1;AF
3515103;2018;0;0;7;1002;99,1;0,6;0,3;AF
3515103;2018;0;0;8;1043;98,3;1,4;0,3;AF
3515103;2018;0;0;9;1138;96,8;2,5;0,7;AF
3515103;2018;0;1;6;1132;99,7;0,2;0,1;AF
3515103;2018;0;1;7;931;99;0,7;0,3;AF
3515103;2018;0;1;8;1004;98,2;1,5;0,3;AF
3515103;2018;0;1;9;1098;96,7;2,6;0,7;AF
3515103;2018;0;2;6;74;98,7;1,3;0;AF
3515103;2018;0;2;7;71;100;0;0;AF
3515103;2018;0;2;8;39;100;0;0;AF
3515103;2018;0;2;9;40;100;0;0;AF
3515103;2018;2;0;6;893;99,8;0,1;0,1;AF
3515103;2018;2;0;7;760;99,1;0,7;0,2;AF
3515103;2018;2;0;8;785;98,3;1,5;0,2;AF
3515103;2018;2;0;9;904;96,5;2,7;0,8;AF
3515103;2018;2;1;6;893;99,8;0,1;0,1;AF
3515103;2018;2;1;7;760;99,1;0,7;0,2;AF
3515103;2018;2;1;8;785;98,3;1,5;0,2;AF
3515103;2018;2;1;9;904;96,5;2,7;0,8;AF
3515103;2018;3;0;6;76;100;0;0;AF
3515103;2018;3;0;7;57;98,3;1,7;0;AF
3515103;2018;3;0;8;80;97,5;2,5;0;AF
3515103;2018;3;0;9;66;98,4;1,6;0;AF
3515103;2018;3;1;6;76;100;0;0;AF
3515103;2018;3;1;7;57;98,3;1,7;0;AF
3515103;2018;3;1;8;80;97,5;2,5;0;AF
3515103;2018;3;1;9;66;98,4;1,6;0;AF
3515103;2018;3;2;6;0;0;0;0;AF
3515103;2018;3;2;7;0;0;0;0;AF
3515103;2018;3;2;8;0;0;0;0;AF
3515103;2018;3;2;9;0;0;0;0;AF
3515103;2018;4;0;6;237;99,2;0,8;0;AF
3515103;2018;4;0;7;185;99,5;0;0,5;AF
3515103;2018;4;0;8;178;98,3;0,6;1,1;AF
3515103;2018;4;0;9;168;98,2;1,8;0;AF
3515103;2018;4;1;6;163;99,4;0,6;0;AF
3515103;2018;4;1;7;114;99,1;0;0,9;AF
3515103;2018;4;1;8;139;97,9;0,7;1,4;AF
3515103;2018;4;1;9;128;97,7;2,3;0;AF
3515103;2018;4;2;6;74;98,7;1,3;0;AF
3515103;2018;4;2;7;71;100;0;0;AF
3515103;2018;4;2;8;39;100;0;0;AF
3515103;2018;4;2;9;40;100;0;0;AF
3515103;2018;5;0;6;969;99,8;0,1;0,1;AF
3515103;2018;5;0;7;817;99;0,7;0,3;AF
3515103;2018;5;0;8;865;98,3;1,6;0,1;AF
3515103;2018;5;0;9;970;96,6;2,7;0,7;AF
3515103;2018;5;1;6;969;99,8;0,1;0,1;AF
3515103;2018;5;1;7;817;99;0,7;0,3;AF
3515103;2018;5;1;8;865;98,3;1,6;0,1;AF
3515103;2018;5;1;9;970;96,6;2,7;0,7;AF
3515103;2018;5;2;6;0;0;0;0;AF
3515103;2018;5;2;7;0;0;0;0;AF
3515103;2018;5;2;8;0;0;0;0;AF
3515103;2018;5;2;9;0;0;0;0;AF
3515103;2018;0;0;1;1203;99,8;0;0,2;AI
3515103;2018;0;0;2;1191;99,9;0;0,1;AI
3515103;2018;0;0;3;1104;99,4;0,5;0,1;AI
3515103;2018;0;0;4;1174;99,8;0,2;0;AI
3515103;2018;0;0;5;1158;99,7;0,2;0,1;AI
3515103;2018;0;1;1;1057;99,7;0;0,3;AI
3515103;2018;0;1;2;1033;99,9;0;0,1;AI
3515103;2018;0;1;3;945;99,4;0,5;0,1;AI
3515103;2018;0;1;4;1024;99,8;0,2;0;AI
3515103;2018;0;1;5;1015;99,9;0;0,1;AI
3515103;2018;0;2;1;146;100;0;0;AI
3515103;2018;0;2;2;158;100;0;0;AI
3515103;2018;0;2;3;159;99,3;0,7;0;AI
3515103;2018;0;2;4;150;100;0;0;AI
3515103;2018;0;2;5;143;98,6;1,4;0;AI
3515103;2018;2;0;1;407;99,8;0;0,2;AI
3515103;2018;2;0;2;500;100;0;0;AI
3515103;2018;2;0;3;467;99,8;0;0,2;AI
3515103;2018;2;0;4;535;100;0;0;AI
3515103;2018;2;0;5;576;99,8;0;0,2;AI
3515103;2018;2;1;1;407;99,8;0;0,2;AI
3515103;2018;2;1;2;500;100;0;0;AI
3515103;2018;2;1;3;467;99,8;0;0,2;AI
3515103;2018;2;1;4;535;100;0;0;AI
3515103;2018;2;1;5;576;99,8;0;0,2;AI
3515103;2018;3;0;1;537;99,8;0;0,2;AI
3515103;2018;3;0;2;410;99,8;0;0,2;AI
3515103;2018;3;0;3;377;99,2;0,8;0;AI
3515103;2018;3;0;4;375;100;0;0;AI
3515103;2018;3;0;5;334;100;0;0;AI
3515103;2018;3;1;1;512;99,8;0;0,2;AI
3515103;2018;3;1;2;386;99,7;0;0,3;AI
3515103;2018;3;1;3;351;99,1;0,9;0;AI
3515103;2018;3;1;4;351;100;0;0;AI
3515103;2018;3;1;5;318;100;0;0;AI
3515103;2018;3;2;1;25;100;0;0;AI
3515103;2018;3;2;2;24;100;0;0;AI
3515103;2018;3;2;3;26;100;0;0;AI
3515103;2018;3;2;4;24;100;0;0;AI
3515103;2018;3;2;5;16;100;0;0;AI
3515103;2018;4;0;1;259;99,6;0;0,4;AI
3515103;2018;4;0;2;281;100;0;0;AI
3515103;2018;4;0;3;260;98,8;1,2;0;AI
3515103;2018;4;0;4;264;99,2;0,8;0;AI
3515103;2018;4;0;5;248;99,2;0,8;0;AI
3515103;2018;4;1;1;138;99,3;0;0,7;AI
3515103;2018;4;1;2;147;100;0;0;AI
3515103;2018;4;1;3;127;98,4;1,6;0;AI
3515103;2018;4;1;4;138;98,6;1,4;0;AI
3515103;2018;4;1;5;121;100;0;0;AI
3515103;2018;4;2;1;121;100;0;0;AI
3515103;2018;4;2;2;134;100;0;0;AI
3515103;2018;4;2;3;133;99,2;0,8;0;AI
3515103;2018;4;2;4;126;100;0;0;AI
3515103;2018;4;2;5;127;98,4;1,6;0;AI
3515103;2018;5;0;1;944;99,8;0;0,2;AI
3515103;2018;5;0;2;910;99,9;0;0,1;AI
3515103;2018;5;0;3;844;99,5;0,4;0,1;AI
3515103;2018;5;0;4;910;100;0;0;AI
3515103;2018;5;0;5;910;99,9;0;0,1;AI
3515103;2018;5;1;1;919;99,8;0;0,2;AI
3515103;2018;5;1;2;886;99,9;0;0,1;AI
3515103;2018;5;1;3;818;99,5;0,4;0,1;AI
3515103;2018;5;1;4;886;100;0;0;AI
3515103;2018;5;1;5;894;99,9;0;0,1;AI
3515103;2018;5;2;1;25;100;0;0;AI
3515103;2018;5;2;2;24;100;0;0;AI
3515103;2018;5;2;3;26;100;0;0;AI
3515103;2018;5;2;4;24;100;0;0;AI
3515103;2018;5;2;5;16;100;0;0;AI
3515103;2018;0;0;10;1206;88,8;9;2,2;EM
3515103;2018;0;0;11;1212;91,4;5,4;3,2;EM
3515103;2018;0;0;12;1097;96,7;1,6;1,7;EM
3515103;2018;0;1;10;1206;88,8;9;2,2;EM
3515103;2018;0;1;11;1212;91,4;5,4;3,2;EM
3515103;2018;0;1;12;1097;96,7;1,6;1,7;EM
3515103;2018;0;2;10;0;0;0;0;EM
3515103;2018;0;2;11;0;0;0;0;EM
3515103;2018;0;2;12;0;0;0;0;EM
3515103;2018;2;0;10;1092;87,9;9,7;2,4;EM
3515103;2018;2;0;11;1117;90,7;5,9;3,4;EM
3515103;2018;2;0;12;999;96,4;1,7;1,9;EM
3515103;2018;2;1;10;1092;87,9;9,7;2,4;EM
3515103;2018;2;1;11;1117;90,7;5,9;3,4;EM
3515103;2018;2;1;12;999;96,4;1,7;1,9;EM
3515103;2018;3;0;10;0;0;0;0;EM
3515103;2018;3;0;11;0;0;0;0;EM
3515103;2018;3;0;12;0;0;0;0;EM
3515103;2018;3;1;10;0;0;0;0;EM
3515103;2018;3;1;11;0;0;0;0;EM
3515103;2018;3;1;12;0;0;0;0;EM
3515103;2018;3;2;10;0;0;0;0;EM
3515103;2018;3;2;11;0;0;0;0;EM
3515103;2018;3;2;12;0;0;0;0;EM
3515103;2018;4;0;10;114;97,5;2,5;0;EM
3515103;2018;4;0;11;95;100;0;0;EM
3515103;2018;4;0;12;98;100;0;0;EM
3515103;2018;4;1;10;114;97,5;2,5;0;EM
3515103;2018;4;1;11;95;100;0;0;EM
3515103;2018;4;1;12;98;100;0;0;EM
3515103;2018;4;2;10;0;0;0;0;EM
3515103;2018;4;2;11;0;0;0;0;EM
3515103;2018;4;2;12;0;0;0;0;EM
3515103;2018;5;0;10;1092;87,9;9,7;2,4;EM
3515103;2018;5;0;11;1117;90,7;5,9;3,4;EM
3515103;2018;5;0;12;999;96,4;1,7;1,9;EM
3515103;2018;5;1;10;1092;87,9;9,7;2,4;EM
3515103;2018;5;1;11;1117;90,7;5,9;3,4;EM
3515103;2018;5;1;12;999;96,4;1,7;1,9;EM
3515103;2018;5;2;10;0;0;0;0;EM
3515103;2018;5;2;11;0;0;0;0;EM
3515103;2018;5;2;12;0;0;0;0;EM
3515103;2019;0;0;6;1160;99,1;0,9;0;AF
3515103;2019;0;0;7;1213;98,1;1,8;0,1;AF
3515103;2019;0;0;8;981;97,8;1,8;0,4;AF
3515103;2019;0;0;9;1037;99,3;0,5;0,2;AF
