Ano;NOME;Métrica;Valor
2022;ALUNO-242;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-242;INDICADO_BOLSA;Não
2022;ALUNO-242;PONTO_VIRADA;Não
2022;ALUNO-242;IPV;6.944443333333333
2022;ALUNO-242;IAN;5.0
2022;ALUNO-242;NIVEL_IDEAL;Fase 3 (7º e 8º ano)
2022;ALUNO-244;FASE;0.0
2022;ALUNO-244;TURMA;M
2022;ALUNO-244;ANO_INGRESSO;2022.0
2022;ALUNO-244;BOLSISTA;Não
2022;ALUNO-244;INDE;8.143474555555557
2022;ALUNO-244;CG;101.0
2022;ALUNO-244;CF;28.0
2022;ALUNO-244;CT;1.0
2022;ALUNO-244;PEDRA;Topázio
2022;ALUNO-244;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-244;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-244;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-244;IAA;9.50002
2022;ALUNO-244;IEG;8.944444444444445
2022;ALUNO-244;IPS;7.5
2022;ALUNO-244;IDA;8.283333333333333
2022;ALUNO-244;NOTA_PORT;8.5
2022;ALUNO-244;NOTA_MAT;8.066666666666666
2022;ALUNO-244;QTD_AVAL;2.0
2022;ALUNO-244;IPP;5.3125
2022;ALUNO-244;REC_AVA_1;Promovido de Fase
2022;ALUNO-244;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-244;INDICADO_BOLSA;Não
2022;ALUNO-244;PONTO_VIRADA;Não
2022;ALUNO-244;IPV;7.333335
2022;ALUNO-244;IAN;10.0
2022;ALUNO-244;NIVEL_IDEAL;ALFA  (2º e 3º ano)
2022;ALUNO-245;FASE;0.0
2022;ALUNO-245;TURMA;K
2022;ALUNO-245;ANO_INGRESSO;2022.0
2022;ALUNO-245;BOLSISTA;Não
2022;ALUNO-245;INDE;5.246467903133903
2022;ALUNO-245;CG;808.0
2022;ALUNO-245;CF;187.0
2022;ALUNO-245;CT;11.0
2022;ALUNO-245;PEDRA;Quartzo
2022;ALUNO-245;DESTAQUE_IEG;Melhorar: Melhorar a sua entrega de lições de casa.
2022;ALUNO-245;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-245;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-245;IAA;8.500020000000001
2022;ALUNO-245;IEG;5.765669515669515
2022;ALUNO-245;IPS;7.5
2022;ALUNO-245;IDA;3.8
2022;ALUNO-245;NOTA_PORT;2.666666666666667
2022;ALUNO-245;NOTA_MAT;4.933333333333334
2022;ALUNO-245;QTD_AVAL;2.0
2022;ALUNO-245;IPP;0.0
2022;ALUNO-245;REC_AVA_1;Não avaliado
2022;ALUNO-245;REC_AVA_2;Não avaliado
2022;ALUNO-245;INDICADO_BOLSA;Não
2022;ALUNO-245;PONTO_VIRADA;Não
2022;ALUNO-245;IPV;6.16666
2022;ALUNO-245;IAN;5.0
2022;ALUNO-245;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-246;FASE;1.0
2022;ALUNO-246;TURMA;R
2022;ALUNO-246;ANO_INGRESSO;2019.0
2022;ALUNO-246;BOLSISTA;Não
2022;ALUNO-246;INDE;6.736315131313132
2022;ALUNO-246;CG;574.0
2022;ALUNO-246;CF;140.0
2022;ALUNO-246;CT;10.0
2022;ALUNO-246;PEDRA;Ágata
2022;ALUNO-246;DESTAQUE_IEG;Melhorar: Melhorar a sua entrega de lições de casa.
2022;ALUNO-246;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-246;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-246;IAA;9.000020000000001
2022;ALUNO-246;IEG;7.473232323232324
2022;ALUNO-246;IPS;6.875
2022;ALUNO-246;IDA;5.25
2022;ALUNO-246;NOTA_PORT;5.0
2022;ALUNO-246;NOTA_MAT;5.5
2022;ALUNO-246;QTD_AVAL;3.0
2022;ALUNO-246;IPP;6.041666666666667
2022;ALUNO-246;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-246;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-246;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-246;INDICADO_BOLSA;Não
2022;ALUNO-246;PONTO_VIRADA;Não
2022;ALUNO-246;IPV;7.5
2022;ALUNO-246;IAN;5.0
2022;ALUNO-246;NIVEL_IDEAL;Fase 3 (7º e 8º ano)
2022;ALUNO-247;FASE;1.0
2022;ALUNO-247;TURMA;G
2022;ALUNO-247;ANO_INGRESSO;2021.0
2022;ALUNO-247;BOLSISTA;Não
2022;ALUNO-247;INDE;6.300611568922306
2022;ALUNO-247;CG;688.0
2022;ALUNO-247;CF;166.0
2022;ALUNO-247;CT;9.0
2022;ALUNO-247;PEDRA;Ágata
2022;ALUNO-247;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-247;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-247;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-247;IAA;10.00002
2022;ALUNO-247;IEG;7.888471177944862
2022;ALUNO-247;IPS;6.875
2022;ALUNO-247;IDA;4.166666666666667
2022;ALUNO-247;NOTA_PORT;2.166666666666667
2022;ALUNO-247;NOTA_MAT;6.166666666666667
2022;ALUNO-247;QTD_AVAL;2.0
2022;ALUNO-247;IPP;4.6875
2022;ALUNO-247;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-247;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-247;INDICADO_BOLSA;Não
2022;ALUNO-247;PONTO_VIRADA;Não
2022;ALUNO-247;IPV;6.16666
2022;ALUNO-247;IAN;5.0
2022;ALUNO-247;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-248;FASE;1.0
2022;ALUNO-248;TURMA;D
2022;ALUNO-248;ANO_INGRESSO;2022.0
2022;ALUNO-248;BOLSISTA;Não
2022;ALUNO-248;INDE;7.660716285714286
2022;ALUNO-248;CG;251.0
2022;ALUNO-248;CF;65.0
2022;ALUNO-248;CT;7.0
2022;ALUNO-248;PEDRA;Ametista
2022;ALUNO-248;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-248;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-248;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-248;IAA;9.000020000000001
2022;ALUNO-248;IEG;9.428571428571429
2022;ALUNO-248;IPS;7.5
2022;ALUNO-248;IDA;7.5
2022;ALUNO-248;NOTA_PORT;6.0
2022;ALUNO-248;NOTA_MAT;9.0
2022;ALUNO-248;QTD_AVAL;3.0
2022;ALUNO-248;IPP;6.25
2022;ALUNO-248;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-248;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-248;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-248;INDICADO_BOLSA;Não
2022;ALUNO-248;PONTO_VIRADA;Não
2022;ALUNO-248;IPV;7.5
2022;ALUNO-248;IAN;5.0
2022;ALUNO-248;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-250;FASE;0.0
2022;ALUNO-250;TURMA;R
2022;ALUNO-250;ANO_INGRESSO;2022.0
2022;ALUNO-250;BOLSISTA;Não
2022;ALUNO-250;INDE;8.361187897435897
2022;ALUNO-250;CG;51.0
2022;ALUNO-250;CF;12.0
2022;ALUNO-250;CT;1.0
2022;ALUNO-250;PEDRA;Topázio
2022;ALUNO-250;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-250;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-250;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-250;IAA;10.00002
2022;ALUNO-250;IEG;9.087179487179489
2022;ALUNO-250;IPS;6.25
2022;ALUNO-250;IDA;9.25
2022;ALUNO-250;NOTA_PORT;9.666666666666666
2022;ALUNO-250;NOTA_MAT;8.833333333333334
2022;ALUNO-250;QTD_AVAL;2.0
2022;ALUNO-250;IPP;4.6875
2022;ALUNO-250;REC_AVA_1;Promovido de Fase
2022;ALUNO-250;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-250;INDICADO_BOLSA;Não
2022;ALUNO-250;PONTO_VIRADA;Não
2022;ALUNO-250;IPV;8.0
2022;ALUNO-250;IAN;10.0
2022;ALUNO-250;NIVEL_IDEAL;ALFA  (2º e 3º ano)
2022;ALUNO-251;FASE;2.0
2022;ALUNO-251;TURMA;U
2022;ALUNO-251;ANO_INGRESSO;2019.0
2022;ALUNO-251;BOLSISTA;Não
2022;ALUNO-251;INDE;8.011927248035915
2022;ALUNO-251;CG;139.0
2022;ALUNO-251;CF;18.0
2022;ALUNO-251;CT;1.0
2022;ALUNO-251;PEDRA;Ametista
2022;ALUNO-251;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-251;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-251;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-251;IAA;8.000020000000001
2022;ALUNO-251;IEG;7.906846240179574
2022;ALUNO-251;IPS;7.5
2022;ALUNO-251;IDA;7.833333333333334
2022;ALUNO-251;NOTA_PORT;9.333333333333334
2022;ALUNO-251;NOTA_MAT;6.333333333333333
2022;ALUNO-251;QTD_AVAL;3.0
2022;ALUNO-251;IPP;6.25
2022;ALUNO-251;REC_AVA_1;Promovido de Fase
2022;ALUNO-251;REC_AVA_2;Promovido de Fase
2022;ALUNO-251;REC_AVA_3;Promovido de Fase
2022;ALUNO-251;INDICADO_BOLSA;Não
2022;ALUNO-251;PONTO_VIRADA;Sim
2022;ALUNO-251;IPV;8.444446666666668
2022;ALUNO-251;IAN;10.0
2022;ALUNO-251;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-252;FASE;0.0
2022;ALUNO-252;TURMA;F
2022;ALUNO-252;ANO_INGRESSO;2021.0
2022;ALUNO-252;BOLSISTA;Não
2022;ALUNO-252;INDE;7.755061190476191
2022;ALUNO-252;CG;215.0
2022;ALUNO-252;CF;57.0
2022;ALUNO-252;CT;1.0
2022;ALUNO-252;PEDRA;Ametista
2022;ALUNO-252;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-252;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-252;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-252;IAA;9.000020000000001
2022;ALUNO-252;IEG;9.285714285714285
2022;ALUNO-252;IPS;7.5
2022;ALUNO-252;IDA;8.666666666666666
2022;ALUNO-252;NOTA_PORT;8.666666666666666
2022;ALUNO-252;NOTA_MAT;8.666666666666666
2022;ALUNO-252;QTD_AVAL;2.0
2022;ALUNO-252;IPP;5.3125
2022;ALUNO-252;REC_AVA_1;Promovido de Fase
2022;ALUNO-252;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-252;INDICADO_BOLSA;Não
2022;ALUNO-252;PONTO_VIRADA;Não
2022;ALUNO-252;IPV;7.416665
2022;ALUNO-252;IAN;5.0
2022;ALUNO-252;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-253;FASE;0.0
2022;ALUNO-253;TURMA;T
2022;ALUNO-253;ANO_INGRESSO;2022.0
2022;ALUNO-253;BOLSISTA;Não
2022;ALUNO-253;INDE;7.416668
2022;ALUNO-253;CG;349.0
2022;ALUNO-253;CF;103.0
2022;ALUNO-253;CT;1.0
2022;ALUNO-253;PEDRA;Ametista
2022;ALUNO-253;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-253;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-253;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-253;IAA;9.50002
2022;ALUNO-253;IEG;10.0
2022;ALUNO-253;IPS;6.875
2022;ALUNO-253;IDA;6.0
2022;ALUNO-253;NOTA_PORT;7.666666666666667
2022;ALUNO-253;NOTA_MAT;4.333333333333333
2022;ALUNO-253;QTD_AVAL;2.0
2022;ALUNO-253;IPP;5.625
2022;ALUNO-253;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-253;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-253;INDICADO_BOLSA;Não
2022;ALUNO-253;PONTO_VIRADA;Não
2022;ALUNO-253;IPV;7.58333
2022;ALUNO-253;IAN;5.0
2022;ALUNO-253;NIVEL_IDEAL;Fase 1 (4º ano)
2022;ALUNO-254;FASE;0.0
2022;ALUNO-254;TURMA;U
2022;ALUNO-254;ANO_INGRESSO;2022.0
2022;ALUNO-254;BOLSISTA;Não
2022;ALUNO-254;INDE;7.775658894736842
2022;ALUNO-254;CG;211.0
2022;ALUNO-254;CF;55.0
2022;ALUNO-254;CT;5.0
2022;ALUNO-254;PEDRA;Ametista
2022;ALUNO-254;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-254;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-254;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-254;IAA;9.50002
2022;ALUNO-254;IEG;9.649122807017545
2022;ALUNO-254;IPS;7.5
2022;ALUNO-254;IDA;5.416666666666666
2022;ALUNO-254;NOTA_PORT;4.333333333333333
2022;ALUNO-254;NOTA_MAT;6.5
2022;ALUNO-254;QTD_AVAL;2.0
2022;ALUNO-254;IPP;5.625
2022;ALUNO-254;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-254;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-254;INDICADO_BOLSA;Não
2022;ALUNO-254;PONTO_VIRADA;Não
2022;ALUNO-254;IPV;7.499995
2022;ALUNO-254;IAN;10.0
2022;ALUNO-254;NIVEL_IDEAL;ALFA  (2º e 3º ano)
2022;ALUNO-255;FASE;0.0
2022;ALUNO-255;TURMA;Z
2022;ALUNO-255;ANO_INGRESSO;2022.0
2022;ALUNO-255;BOLSISTA;Não
2022;ALUNO-255;INDE;8.397956545454546
2022;ALUNO-255;CG;48.0
2022;ALUNO-255;CF;10.0
2022;ALUNO-255;CT;3.0
2022;ALUNO-255;PEDRA;Topázio
2022;ALUNO-255;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-255;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-255;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-255;IAA;10.00002
2022;ALUNO-255;IEG;9.06060606060606
2022;ALUNO-255;IPS;7.5
2022;ALUNO-255;IDA;8.366666666666667
2022;ALUNO-255;NOTA_PORT;8.5
2022;ALUNO-255;NOTA_MAT;8.233333333333333
2022;ALUNO-255;QTD_AVAL;2.0
2022;ALUNO-255;IPP;5.625
2022;ALUNO-255;REC_AVA_1;Promovido de Fase
2022;ALUNO-255;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-255;INDICADO_BOLSA;Não
2022;ALUNO-255;PONTO_VIRADA;Não
2022;ALUNO-255;IPV;8.0
2022;ALUNO-255;IAN;10.0
2022;ALUNO-255;NIVEL_IDEAL;ALFA  (2º e 3º ano)
2022;ALUNO-256;FASE;1.0
2022;ALUNO-256;TURMA;D
2022;ALUNO-256;ANO_INGRESSO;2022.0
2022;ALUNO-256;BOLSISTA;Não
2022;ALUNO-256;INDE;8.000000666666667
2022;ALUNO-256;CG;144.0
2022;ALUNO-256;CF;36.0
2022;ALUNO-256;CT;5.0
2022;ALUNO-256;PEDRA;Ametista
2022;ALUNO-256;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-256;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-256;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-256;IAA;7.416679999999999
2022;ALUNO-256;IEG;9.583333333333334
2022;ALUNO-256;IPS;7.5
2022;ALUNO-256;IDA;7.5
2022;ALUNO-256;NOTA_PORT;7.0
2022;ALUNO-256;NOTA_MAT;8.0
2022;ALUNO-256;QTD_AVAL;3.0
2022;ALUNO-256;IPP;6.25
2022;ALUNO-256;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-256;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-256;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-256;INDICADO_BOLSA;Não
2022;ALUNO-256;PONTO_VIRADA;Não
2022;ALUNO-256;IPV;7.33333
2022;ALUNO-256;IAN;10.0
2022;ALUNO-256;NIVEL_IDEAL;Fase 1 (4º ano)
2022;ALUNO-257;FASE;2.0
2022;ALUNO-257;TURMA;M
2022;ALUNO-257;ANO_INGRESSO;2022.0
2022;ALUNO-257;BOLSISTA;Não
2022;ALUNO-257;INDE;7.585228383838384
2022;ALUNO-257;CG;281.0
2022;ALUNO-257;CF;43.0
2022;ALUNO-257;CT;3.0
2022;ALUNO-257;PEDRA;Ametista
2022;ALUNO-257;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-257;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-257;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-257;IAA;9.50002
2022;ALUNO-257;IEG;8.585858585858585
2022;ALUNO-257;IPS;7.5
2022;ALUNO-257;IDA;8.5
2022;ALUNO-257;NOTA_PORT;7.5
2022;ALUNO-257;NOTA_MAT;9.5
2022;ALUNO-257;QTD_AVAL;3.0
2022;ALUNO-257;IPP;6.458333333333334
2022;ALUNO-257;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-257;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-257;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-257;INDICADO_BOLSA;Não
2022;ALUNO-257;PONTO_VIRADA;Não
2022;ALUNO-257;IPV;6.611106666666666
2022;ALUNO-257;IAN;5.0
2022;ALUNO-257;NIVEL_IDEAL;Fase 3 (7º e 8º ano)
2022;ALUNO-258;FASE;0.0
2022;ALUNO-258;TURMA;N
2022;ALUNO-258;ANO_INGRESSO;2021.0
2022;ALUNO-258;BOLSISTA;Não
2022;ALUNO-258;INDE;5.790196511753241
2022;ALUNO-258;CG;751.0
2022;ALUNO-258;CF;182.0
2022;ALUNO-258;CT;7.0
2022;ALUNO-258;PEDRA;Quartzo
2022;ALUNO-258;DESTAQUE_IEG;Melhorar: Melhorar a sua entrega de lições de casa.
2022;ALUNO-258;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-258;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-258;IAA;7.916679999999999
2022;ALUNO-258;IEG;5.72182089209953
2022;ALUNO-258;IPS;4.375
2022;ALUNO-258;IDA;5.666666666666666
2022;ALUNO-258;NOTA_PORT;5.5
2022;ALUNO-258;NOTA_MAT;5.833333333333333
2022;ALUNO-258;QTD_AVAL;2.0
2022;ALUNO-258;IPP;5.0
2022;ALUNO-258;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-258;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-258;INDICADO_BOLSA;Não
2022;ALUNO-258;PONTO_VIRADA;Não
2022;ALUNO-258;IPV;6.416655
2022;ALUNO-258;IAN;5.0
2022;ALUNO-258;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-260;FASE;0.0
2022;ALUNO-260;TURMA;L
2022;ALUNO-260;ANO_INGRESSO;2021.0
2022;ALUNO-260;BOLSISTA;Não
2022;ALUNO-260;INDE;7.56313707440925
2022;ALUNO-260;CG;288.0
2022;ALUNO-260;CF;81.0
2022;ALUNO-260;CT;7.0
2022;ALUNO-260;PEDRA;Ametista
2022;ALUNO-260;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-260;DESTAQUE_IDA;Destaque: As suas boas notas na Passos Mágicos.
2022;ALUNO-260;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-260;IAA;9.000020000000001
2022;ALUNO-260;IEG;8.607340372046254
2022;ALUNO-260;IPS;7.5
2022;ALUNO-260;IDA;7.5
2022;ALUNO-260;NOTA_PORT;8.333333333333334
2022;ALUNO-260;NOTA_MAT;6.666666666666667
2022;ALUNO-260;QTD_AVAL;2.0
2022;ALUNO-260;IPP;6.25
2022;ALUNO-260;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-260;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-260;INDICADO_BOLSA;Não
2022;ALUNO-260;PONTO_VIRADA;Não
2022;ALUNO-260;IPV;7.833335
2022;ALUNO-260;IAN;5.0
2022;ALUNO-260;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-262;FASE;7.0
2022;ALUNO-262;TURMA;A
2022;ALUNO-262;ANO_INGRESSO;2017.0
2022;ALUNO-262;BOLSISTA;Sim
2022;ALUNO-262;INDE;7.054851281182869
2022;ALUNO-262;CG;469.0
2022;ALUNO-262;CF;8.0
2022;ALUNO-262;CT;3.0
2022;ALUNO-262;PEDRA;Ametista
2022;ALUNO-262;DESTAQUE_IEG;Melhorar: Melhorar a sua entrega de lições de casa.
2022;ALUNO-262;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-262;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-262;IAA;8.75001
2022;ALUNO-262;IEG;5.245783628136569
2022;ALUNO-262;IPS;6.25
2022;ALUNO-262;IDA;6.844444444444444
2022;ALUNO-262;NOTA_PORT;6.333333333333333
2022;ALUNO-262;NOTA_MAT;4.466666666666666
2022;ALUNO-262;NOTA_ING;9.733333333333333
2022;ALUNO-262;QTD_AVAL;4.0
2022;ALUNO-262;IPP;7.8125
2022;ALUNO-262;REC_AVA_1;Promovido de Fase
2022;ALUNO-262;REC_AVA_2;Promovido de Fase + Bolsa
2022;ALUNO-262;REC_AVA_3;Promovido de Fase
2022;ALUNO-262;REC_AVA_4;Promovido de Fase + Bolsa
2022;ALUNO-262;INDICADO_BOLSA;Não
2022;ALUNO-262;PONTO_VIRADA;Não
2022;ALUNO-262;IPV;6.777773333333332
2022;ALUNO-262;IAN;10.0
2022;ALUNO-262;NIVEL_IDEAL;Fase 7 (3º EM)
2022;ALUNO-263;FASE;7.0
2022;ALUNO-263;TURMA;A
2022;ALUNO-263;ANO_INGRESSO;2016.0
2022;ALUNO-263;BOLSISTA;Sim
2022;ALUNO-263;INDE;6.591127006535949
2022;ALUNO-263;CG;629.0
2022;ALUNO-263;CF;13.0
2022;ALUNO-263;CT;6.0
2022;ALUNO-263;PEDRA;Ágata
2022;ALUNO-263;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-263;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-263;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-263;IAA;0.0
2022;ALUNO-263;IEG;7.947303921568628
2022;ALUNO-263;IPS;5.625
2022;ALUNO-263;IDA;5.577777777777778
2022;ALUNO-263;NOTA_PORT;5.833333333333333
2022;ALUNO-263;NOTA_MAT;3.966666666666667
2022;ALUNO-263;NOTA_ING;6.933333333333334
2022;ALUNO-263;QTD_AVAL;4.0
2022;ALUNO-263;IPP;8.125
2022;ALUNO-263;REC_AVA_1;Promovido de Fase
2022;ALUNO-263;REC_AVA_2;Promovido de Fase + Bolsa
2022;ALUNO-263;REC_AVA_3;Promovido de Fase + Bolsa
2022;ALUNO-263;REC_AVA_4;Promovido de Fase + Bolsa
2022;ALUNO-263;INDICADO_BOLSA;Não
2022;ALUNO-263;PONTO_VIRADA;Não
2022;ALUNO-263;IPV;7.555553333333333
2022;ALUNO-263;IAN;10.0
2022;ALUNO-263;NIVEL_IDEAL;Fase 7 (3º EM)
2022;ALUNO-264;FASE;1.0
2022;ALUNO-264;TURMA;D
2022;ALUNO-264;ANO_INGRESSO;2022.0
2022;ALUNO-264;BOLSISTA;Não
2022;ALUNO-264;INDE;7.035319904761904
2022;ALUNO-264;CG;478.0
2022;ALUNO-264;CF;125.0
2022;ALUNO-264;CT;10.0
2022;ALUNO-264;PEDRA;Ametista
2022;ALUNO-264;DESTAQUE_IEG;Melhorar: Melhorar a sua entrega de lições de casa.
2022;ALUNO-264;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-264;DESTAQUE_IPV;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
2022;ALUNO-264;IAA;10.00002
2022;ALUNO-264;IEG;6.773809523809523
2022;ALUNO-264;IPS;7.5
2022;ALUNO-264;IDA;6.75
2022;ALUNO-264;NOTA_PORT;5.0
2022;ALUNO-264;NOTA_MAT;8.5
2022;ALUNO-264;QTD_AVAL;3.0
2022;ALUNO-264;IPP;6.25
2022;ALUNO-264;REC_AVA_1;Mantido na Fase atual
2022;ALUNO-264;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-264;REC_AVA_3;Mantido na Fase atual
2022;ALUNO-264;INDICADO_BOLSA;Não
2022;ALUNO-264;PONTO_VIRADA;Não
2022;ALUNO-264;IPV;7.27778
2022;ALUNO-264;IAN;5.0
2022;ALUNO-264;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-266;FASE;2.0
2022;ALUNO-266;TURMA;D
2022;ALUNO-266;ANO_INGRESSO;2019.0
2022;ALUNO-266;BOLSISTA;Não
2022;ALUNO-266;INDE;7.834006201914523
2022;ALUNO-266;CG;191.0
2022;ALUNO-266;CF;31.0
2022;ALUNO-266;CT;4.0
2022;ALUNO-266;PEDRA;Ametista
2022;ALUNO-266;DESTAQUE_IEG;Destaque: A sua boa entrega das lições de casa.
2022;ALUNO-266;DESTAQUE_IDA;Melhorar: Empenhar-se mais nas aulas e avaliações.
2022;ALUNO-266;DESTAQUE_IPV;Destaque: A sua boa integração aos Princípios Passos Mágicos.
2022;ALUNO-266;IAA;9.000020000000001
2022;ALUNO-266;IEG;8.13529767623928
2022;ALUNO-266;IPS;5.625
2022;ALUNO-266;IDA;7.0
2022;ALUNO-266;NOTA_PORT;7.333333333333333
2022;ALUNO-266;NOTA_MAT;6.666666666666667
2022;ALUNO-266;QTD_AVAL;3.0
2022;ALUNO-266;IPP;6.666666666666666
2022;ALUNO-266;REC_AVA_1;Promovido de Fase
2022;ALUNO-266;REC_AVA_2;Mantido na Fase atual
2022;ALUNO-266;REC_AVA_3;Promovido de Fase
2022;ALUNO-266;INDICADO_BOLSA;Não
2022;ALUNO-266;PONTO_VIRADA;Sim
2022;ALUNO-266;IPV;8.38889
2022;ALUNO-266;IAN;10.0
2022;ALUNO-266;NIVEL_IDEAL;Fase 2 (5º e 6º ano)
2022;ALUNO-267;FASE;4.0
2022;ALUNO-267;TURMA;P
2022;ALUNO-267;ANO_INGRESSO;2018.0
